samples,frequencies,BPM
-0.06652899,4,
0.048594307,6,
-0.04085339,6,
0.07401915,6,
0.086570516,6,
-0.089627095,3,
9.82E-04,3,
-0.0508047,3,
-0.015481388,3,
0.11075514,6,
-0.006118662,6,
-0.01793839,6,
0.005111807,6,
-0.118384756,6,
0.04781476,6,
0.086675756,6,
-0.034765467,6,
0.044464897,6,
-0.15905145,6,
0.01610554,6,
0.17832981,6,
-0.05228312,6,
-0.012920491,6,
-0.12103451,6,
-0.017394233,6,
0.23156391,6,
-0.041191325,6,
-0.0957958,6,
-0.011666915,6,
-0.08641961,6,
0.2194575,6,
0.002392264,6,
-0.16620804,6,
0.065514736,6,
-0.10988134,6,
0.1269281,6,
0.12162792,6,
-0.1865497,6,
0.027082443,6,
-0.07000149,6,
0.01484467,6,
0.195388,6,
-0.12567958,6,
-0.024275612,6,
0.021842733,6,
-0.10231242,6,
0.15421924,6,
-0.03071942,6,
-0.056798037,6,
0.08738899,6,
-0.1348767,6,
0.09995427,6,
0.0683486,6,
-0.1040002,6,
0.061546773,6,
-0.10265137,6,
0.053398468,6,
0.110998265,6,
-0.10751848,6,
0.009420395,6,
-0.040261548,6,
-0.020582872,6,
0.14866368,6,
-0.058305964,6,
-0.056651846,6,
-0.04202854,6,
0.04749713,6,
0.06177476,6,
-0.080758266,6,
0.00238643,6,
-0.005615122,6,
0.10475989,6,
0.034545787,6,
-0.135757,6,
0.017411849,6,
-0.05347476,6,
0.05312224,6,
0.12012571,6,
-0.07376121,6,
-0.01916661,6,
-0.09550543,4,
0.019631442,4,
0.124867946,4,
0.053537816,4,
0.005337996,6,
-0.059694067,6,
-0.03210079,6,
-0.005966523,6,
-0.004731459,9,
-0.013153525,9,
0.005174974,9,
-0.004980873,9,
3.55E-04,9,
8.92E-04,9,
0.002393049,9,
-0.001664106,6,
1.68E-04,6,
-1.32E-05,6,
-2.02E-05,6,
-1.23E-05,9,
-4.71E-06,9,
8.53E-06,9,
-9.31E-06,9,
6.17E-06,34,
1.50E-05,34,
-6.46E-05,34,
-0.002156875,6,
-0.010192535,6,
0.029620003,6,
-0.033197068,6,
0.06969149,3,
-0.10739663,3,
0.004890891,3,
-0.011751287,3,
0.06867611,3,
0.008062138,3,
-0.006266987,3,
-0.012421552,3,
-0.001349281,4,
0.006951164,4,
-0.002331341,4,
-0.002716962,5,
0.001787859,5,
2.80E-04,5,
5.61E-06,5,
-8.86E-05,6,
2.48E-05,6,
2.46E-05,6,
-0.012197495,6,
0.01938831,4,
-0.08070822,4,
0.040335376,4,
0.042070724,4,
0.031626534,3,
-0.092110805,3,
-0.030246397,3,
0.08505058,3,
0.058196124,3,
0.00770625,3,
-0.1125044,3,
-0.03133269,5,
0.040163603,5,
0.07854854,5,
0.026539072,5,
-0.076839894,6,
-0.03695174,6,
0.028959947,6,
-0.00903455,6,
0.02507737,3,
0.026530547,3,
-0.036378525,3,
0.03161419,6,
-0.053248573,6,
-0.03771333,6,
0.12662159,6,
-0.095196664,6,
0.046126533,6,
